perl-hash-merge	13268	
perl-hash-util-fieldhash-compat	7408	
perl-heap	2464	
perl-heap-simple	5167	
perl-heap-simple-perl	5694	
perl-heap-simple-xs	11246	
perl-hook-lexwrap	5319	
perl-hpc-runner	4118	
perl-hpc-runner-command	222355	Genomics
perl-hpc-runner-command-plugin-logger-sqlite	8633	
perl-hpc-runner-mce	2612	
perl-hpc-runner-pbs	2481	
perl-hpc-runner-scheduler	4023	
perl-hpc-runner-slurm	4842	
perl-html-element-extended	137130	
perl-html-entities-numbered	138556	
perl-html-form	8829	
perl-html-formatter	137309	
perl-html-parser	703511	
perl-html-tableextract	205018	
perl-html-tagset	559166	
perl-html-template	42069	
perl-html-tidy	137351	
perl-html-tree	252727	
perl-html-treebuilder-xpath	137327	
perl-http-cookies	227439	
perl-http-daemon	264561	
perl-http-date	536605	
perl-http-message	228044	
perl-http-negotiate	531862	
perl-http-server-simple	7647	
perl-http-tiny	700	
perl-if	157	
perl-image-exiftool	48335	
perl-image-info	138327	
perl-image-size	207442	
perl-import-into	2450	
perl-importer	39779	
perl-indirect	5140	
perl-inline	65213	
perl-inline-c	23247	
perl-integer	4661	
perl-io-all	21276	
perl-io-compress	1063221	
perl-io-compress-deflate	4529	
perl-io-gzip	36342	
perl-io-handle	12284	
perl-io-html	401104	
perl-io-interactive	17134	
perl-io-null	626	
perl-io-prompt	15615	
perl-io-scalar	5236	
perl-io-sessiondata	137154	
perl-io-socket-inet6	5775	
perl-io-socket-ssl	385441	
perl-io-string	332945	
perl-io-stringy	139064	
perl-io-tty	140413	
perl-io-uncompress-bunzip2	5421	
perl-io-uncompress-gunzip	9066	
perl-io-uncompress-rawinflate	2791	
perl-io-zlib	254644	
perl-ipc-cmd	55124	
perl-ipc-run	93555	
perl-ipc-run3	2385	
perl-ipc-sharelite	110282	
perl-ipc-system-simple	91882	
perl-jcode	207799	
perl-json	539864	
perl-json-create	6993	
perl-json-maybexs	13025	
perl-json-parse	14206	
perl-json-pp	58617	
perl-json-xs	2044222	
perl-lib	114996	
perl-libwww-perl	375509	
perl-libxml-perl	212569	
perl-list-compare	5734	
perl-list-moreutils	767202	
perl-list-moreutils-xs	154527	
perl-list-someutils	9746	
perl-list-uniq	6151	
perl-list-util	16697	
perl-local-lib	3625	
perl-locale	5153	
perl-locale-maketext-simple	141120	
perl-lockfile-simple	692	
perl-log-any	5191	
perl-log-log4perl	50744	
perl-logger-simple	3195	
perl-lwp-mediatypes	392166	
perl-lwp-protocol-https	156051	
perl-lwp-simple	167723	
perl-lyve-set	703	Genomics,Sequence Alignment
perl-mac-propertylist	2392	
perl-mailtools	184791	
perl-math-base-convert	3729	
perl-math-bezier	41889	
perl-math-bigint	5958	
perl-math-bigrat	1913	
perl-math-cdf	230100	
perl-math-combinatorics	5293	
perl-math-complex	2006	
perl-math-derivative	137478	
perl-math-matrix	1788	
perl-math-matrixreal	661	
perl-math-random	209668	
perl-math-random-mt-auto	8156	
perl-math-round	48139	
perl-math-spline	206031	
perl-math-utils	2338	
perl-math-vecstat	42117	
perl-mce	38626	
perl-mce-shared	26283	
perl-memoize	9778	
perl-metabolomics-fragment-annotation	2369	Metabolomics
perl-mime-base64	248968	
perl-mime-lite	136971	
perl-mime-quotedprint	5084	
perl-mime-tools	183478	
perl-mime-types	129830	
perl-mixin-linewise	12992	
perl-mldbm	142343	
perl-mldbm-sync	6413	
perl-module-build	175111	
perl-module-build-tiny	15389	
perl-module-corelist	151654	
perl-module-extract-use	4914	
perl-module-fromperlver	6769	
perl-module-implementation	141591	
perl-module-list	2694	
perl-module-load	94665	
perl-module-load-conditional	149904	
perl-module-loaded	4132	
perl-module-metadata	69038	
perl-module-pluggable	30183	
perl-module-runtime	180345	
perl-module-runtime-conflicts	57098	
perl-module-scandeps	32954	
perl-module-util	2453	
perl-moo	199027	
perl-moose	143204	
perl-moosex-app	60247	
perl-moosex-app-role-log4perl	5771	
perl-moosex-clone	7469	
perl-moosex-fileattribute	14338	
perl-moosex-getopt	34028	
perl-moosex-nonmoose	10128	
perl-moosex-object-pluggable	2055	
perl-moosex-role-parameterized	2647	
perl-moosex-role-withoverloading	4617	
perl-moosex-singleton	2395	
perl-moosex-types	28504	
perl-moosex-types-path-class	20276	
perl-moosex-types-path-tiny	7830	
perl-moosex-types-stringlike	2479	
perl-mozilla-ca	243668	
perl-mro-compat	56527	
perl-ms	1505	Proteomics,Mass spectrometry
perl-namespace-autoclean	16417	
perl-namespace-clean	25545	
perl-net-ftp	5390	
perl-net-ftp-recursive	7774	
perl-net-http	309261	
perl-net-netrc	5141	
perl-net-ssleay	438988	
perl-ntlm	529227	
perl-number-compare	42382	
perl-number-format	91638	
perl-number-misc	5796	
perl-number-range	4604	
perl-number-witherror	1514	
perl-object-insideout	7385	
perl-obogaf-parser	1557	
perl-ole-storage_lite	278500	
perl-onto-perl	8679	
perl-package-deprecationmanager	57171	
perl-package-stash	143878	
perl-package-stash-xs	116861	
perl-padwalker	4383	
perl-par	5252	
perl-par-dist	5242	
perl-par-packer	8844	
perl-parallel-forkmanager	36085	
perl-parallel-iterator	1939	
perl-parallel-loops	6424	
perl-params-check	94148	
perl-params-coerce	7419	
perl-params-util	322451	
perl-params-validate	68904	
perl-params-validationcompiler	20451	
perl-parent	302688	
perl-parse-recdescent	136191	
perl-parse-yapp	14589	
perl-path-class	17181	
perl-path-tiny	44450	
perl-pathtools	693668	
perl-pbkdf2-tiny	4742	
perl-pcap	20369	
perl-pdf-api2	284014	
perl-pdf-table	861	
perl-pegex	11689	
perl-perl-osnames	9076	
perl-perl-ostype	57729	
perl-perl-unsafe-signals	22108	
perl-perl-version	17421	
perl-perl4-corelibs	4438	
perl-perlio	6028	
perl-perlio-encoding	5082	
perl-perlio-gzip	228723	
perl-perlio-utf8_strict	22226	
perl-pod-checker	5142	
perl-pod-coverage	11219	
perl-pod-coverage-trustpod	5099	
perl-pod-elemental	19141	
perl-pod-escapes	113408	
perl-pod-parser	5598	
perl-pod-plaintext	4642	
perl-pod-simple	5402	
perl-pod-simple-text	5234	
perl-pod-usage	113405	
perl-posix	11272	
perl-postscript	206233	
perl-ppi	5088	
perl-prefork	1991	
perl-probe-perl	2242	
perl-proc-fork	12113	
perl-readonly	62250	
perl-regexp-common	42830	
perl-rest-client	674	
perl-return-multilevel	1886	
perl-role-tiny	204006	
perl-role-tiny-with	5103	
perl-safe	5021	
perl-sanger-cgp-allelecount	94596	
perl-sanger-cgp-battenberg	33907	
perl-sanger-cgp-vagrent	50164	
perl-sanger-cgp-vcf	39983	
perl-scalar-list-utils	2043345	
perl-scalar-util-numeric	11818	
perl-scope-guard	31241	
perl-sereal	51969	
perl-sereal-decoder	53735	
perl-sereal-encoder	53771	
perl-set-intervaltree	113303	
perl-set-intspan	42313	
perl-set-scalar	205720	
perl-slurp	2391	
perl-snap	2360	Genetics,Genomics
perl-soap-lite	137565	
perl-socket	206173	
perl-socket6	13054	
perl-sort-key	662	
perl-sort-mergesort	556	
perl-sort-naturally	208008	
perl-sort-versions	10006	
perl-specio	6065	
perl-specio-exporter	28708	
perl-spiffy	15449	
perl-spreadsheet-parseexcel	205276	
perl-spreadsheet-writeexcel	211654	
perl-sql-statement	12849	
perl-statistics-basic	50404	
perl-statistics-caseresampling	1989	
perl-statistics-descriptive	165194	
perl-statistics-distributions	12246	
perl-statistics-frequency	6035	
perl-statistics-lite	5809	
perl-statistics-r	12677	
perl-statistics-ttest	9869	
perl-storable	130634	
perl-string-approx	6586	
perl-string-diff	789	
perl-string-escape	3085	
perl-string-random	4526	
perl-string-rewriteprefix	3329	
perl-string-truncate	3335	
perl-string-util	5854	
perl-sub-attribute	6619	
perl-sub-exporter	185521	
perl-sub-exporter-formethods	7102	
perl-sub-exporter-progressive	194682	
perl-sub-identify	117207	
perl-sub-info	15133	
perl-sub-install	185782	
perl-sub-name	115424	
perl-sub-quote	113020	
perl-sub-uplevel	205374	
perl-super	8696	
perl-svg	196232	
perl-svg-graph	277361	
perl-symbol	5286	
perl-symbol-util	4691	
perl-sys-info	6052	
perl-sys-info-base	6173	
perl-sys-info-driver-linux	10898	
perl-sys-sigaction	9165	
perl-tap-harness-env	5118	
perl-task-weaken	130822	
perl-template-toolkit	141145	
perl-term-app-roles	19560	
perl-term-detect-software	9130	
perl-term-encoding	17982	
perl-term-progressbar	11645	
perl-term-table	20833	
perl-termreadkey	44940	
perl-test	114302	
perl-test-base	14538	
perl-test-builder-tester	6001	
perl-test-class-moose	22605	
perl-test-classapi	9323	
perl-test-cleannamespaces	6156	
perl-test-cpan-meta	13233	
perl-test-deep	147908	
perl-test-differences	176715	
perl-test-eol	19735	
perl-test-exception	240149	
perl-test-exec	4466	
perl-test-fatal	24960	
perl-test-file	1953	
perl-test-file-contents	7470	
perl-test-files	16322	
perl-test-fork	2411	
perl-test-harness	96361	
perl-test-inter	19218	
perl-test-leaktrace	226910	
perl-test-lectrotest	1974	
perl-test-longstring	5577	
perl-test-memory-cycle	4107	
perl-test-mockmodule	7257	
perl-test-more	183363	
perl-test-most	93425	
perl-test-needs	5828	
perl-test-notabs	19691	
perl-test-nowarnings	15592	
perl-test-object	7539	
perl-test-output	19516	
perl-test-pod	102965	
perl-test-pod-coverage	8316	
perl-test-prereq	4780	
perl-test-requires	12999	
perl-test-requiresinternet	102815	
perl-test-script	2244	
perl-test-simple	196751	
perl-test-subcalls	7215	
perl-test-sys-info	5884	
perl-test-toolbox	5764	
perl-test-trap	12333	
perl-test-unit-lite	5145	
perl-test-utf8	1461	
perl-test-warn	194621	
perl-test-warnings	42983	
perl-test-without-module	2365	
perl-test-xml	6367	
perl-test-yaml	14603	
perl-test2	18215	
perl-test2-suite	48373	
perl-text-abbrev	27801	
perl-text-ansitable	5733	
perl-text-asciitable	10794	
perl-text-balanced	13562	
perl-text-csv	87608	
perl-text-csv_xs	1413	
perl-text-diff	143925	
perl-text-format	63715	
perl-text-glob	35082	
perl-text-levenshtein	2508	
perl-text-levenshteinxs	1930	
perl-text-nsp	9091	
perl-text-parsewords	71516	
perl-text-soundex	20422	
perl-text-tabs	5201	
perl-text-tabs-wrap	8268	
perl-text-template	5584	
perl-text-template-simple	2363	
perl-text-wrap	8966	
perl-threaded	1459112	
perl-tie-cache	6679	
perl-tie-cacher	6847	
perl-tie-hash	5226	
perl-tie-hash-indexed	5343	
perl-tie-ixhash	208540	
perl-tie-log4perl	7025	
perl-tie-refhash	8157	
perl-tie-refhash-weak	7203	
perl-tie-toobject	7565	
perl-time-hires	353555	
perl-time-local	211816	
perl-time-piece	14598	
perl-timedate	138082	
perl-tree-dag_node	173131	
perl-try-tiny	293283	
perl-try-tiny-retry	11378	
perl-type-tiny	166481	
perl-types-serialiser	337510	
perl-types-standard	6315	
perl-unicode-map	284965	
perl-unicode-normalize	14045	
perl-unicode-stringprep	6639	
perl-unicode-utf8	4500	
perl-uri	703512	
perl-util-properties	688	
perl-variable-magic	17427	
perl-vars	5190	
perl-vcftools-vcf	262889	Alleles,Genetic Variation,Genome, Human,Genomics,Genotype,Humans,Information Storage and Retrieval,Genetic variation
perl-velvetoptimiser	15474	Genomics,Sequence assembly
perl-version	46706	
perl-version-next	12688	
perl-want	10514	
perl-warnings-register	13494	
perl-www-mechanize	4213	
perl-www-robotrules	530661	
perl-xml-dom	130733	
perl-xml-dom-xpath	137493	
perl-xml-entities	4593	
perl-xml-filter-buffertext	206128	
perl-xml-libxml	133420	
perl-xml-libxslt	70908	
perl-xml-namespacesupport	213396	
perl-xml-parser	376085	
perl-xml-parser-lite	13892	
perl-xml-regexp	207287	
perl-xml-sax	304118	
perl-xml-sax-base	213020	
perl-xml-sax-expat	393313	
perl-xml-sax-writer	172467	
perl-xml-semanticdiff	14575	
perl-xml-simple	443943	
perl-xml-twig	146128	
perl-xml-writer	205912	
perl-xml-xpath	131613	
perl-xml-xpathengine	208564	
perl-xsloader	247659	
perl-yaml	612066	
perl-yaml-libyaml	32698	
perl-yaml-pp	631	
perl-yaml-tiny	11909	
perlprimer	6100	aln,peptidic,biology,bioinformatics,molecular,perl,commandline,graphical,x11,client,program,utility,tk,analysing,plaintext,application,Chromosome Mapping,DNA Primers,Oligonucleotide Array Sequence Analysis,Online Systems,Polymerase Chain Reaction,Sequence Alignment,Sequence Analysis, DNA,Sulfites,User-Computer Interface
perm	6112	Base Sequence,Computational Biology,Molecular Sequence Data,Sequence Analysis, DNA,Genomics
pfam_scan	16484	
pftools	6887	Amino Acid Sequence,Globins,Heat-Shock Proteins,Molecular Sequence Data,Proto-Oncogene Proteins pp60(c-src),Sensitivity and Specificity,Sequence Analysis,Sequence Homology,Sequence analysis,Proteomics,Sequence sites, features and motifs,Protein structural motifs and surfaces,Protein folds and structural domains,Clustering,Sequence Alignment
pgcgap	78805	Genomics,Ortholog
pgdspider	693	Genetics, Population,Genomics,Information Storage and Retrieval,User-Computer Interface,Genetics
pglite	139	
pgma-simple	12823	Clustering,Transcriptome,Transcriptomics
pgsa	7524	Animals,Caenorhabditis elegans,Datasets as Topic,Escherichia coli,Genome,High-Throughput Nucleotide Sequencing,Humans,Sequence Analysis, RNA,Genomics,Sequencing,RNA-Seq,Transcriptomics
pgx-pipe-helper	1225	
pgx-variant-tools	2302	Genomics
phame	29971	Sequence Alignment
phantompeakqualtools	27144	Binding Sites,Chromatin Immunoprecipitation,DNA-Binding Proteins,Protein Binding,Research Design,Sequence Analysis, DNA,Transcription Factors,Computational Biology,ChIP-seq,ChIP-on-chip,Transcription factors and regulatory sites,Genetics,Genomics
phast	14449	Databases, Genetic,Genome, Bacterial,Internet,Molecular Sequence Annotation,Prophages,Sequence Analysis, DNA,Protein interaction experiment,Sequencing,Molecular interactions, pathways and networks,Genomics
phastaf	692	Genomics
phate	1509	Animals,Big Data,Cell Differentiation,Cells, Cultured,Computer Simulation,Databases, Genetic,Gastrointestinal Microbiome,Genomics,High-Throughput Screening Assays,Humans,Image Processing, Computer-Assisted,Mice,Sequence Analysis, RNA,Single-Cell Analysis,RNA-Seq,Transcriptomics
pheniqs	78893	Genomics,Genetics
phenix	4790	Crystallography, X-Ray,Models, Molecular,Software Design,Structural biology,Structure analysis,Data mining,Applied mathematics
phenomenal-portal	382	
phigaro	1271	High-Throughput Nucleotide Sequencing,Metagenome,Metagenomics,Prophages
philosopher	5096	proteomics,Proteomics,Peptides,Mass spectrometry
phipack	12419	
phispy	87596	
phizz	15113	
phnml-jupyter	73	Proteomics
phonenumbers	4037	
phybin	6098	Clustering
phylics	8057	
phylip	80297	biology,bioinformatics,c,commandline,program,utility,analysing,comparing,plaintext,todo,Animals,Computational Biology,Humans,Phylogeny,Proteins,Reproducibility of Results,Sequence Alignment,Phylogenetics,Model organisms,Gene and protein families,Physiology
phylobayes-mpi	1158	Bayes Theorem,Computational Biology,Models, Genetic,Phylogeny
phylocsf	3229	Animals,Exons,Genome, Human,Genome-Wide Association Study,High-Throughput Nucleotide Sequencing,Humans,Open Reading Frames,Pseudogenes,Sequence Analysis, DNA,Gene transcripts,GWAS study,Phylogenetics,Genomics,Sequence Alignment,Transcriptome,Protein Sequences,Ortholog,Transcriptomics
phylodm	21580	
phyloflash	92021	Metagenome
phylogenetics	705	Phylogenetics,Sequence Alignment,Genetics,Genomics
phylommand	3839	Phylogeny,Clustering,Sequence Alignment,Genetics,Genomics
phylopandas	127283	Phylogenetics,Genetics,Genomics
phylophlan	12762	Metagenome
phylorank	3476	Genomics
phylotoast	22138	Bacteria,Bacteroides,Chronic Periodontitis,Fusobacterium,Humans,Porphyromonas,RNA, Ribosomal, 16S,Streptococcus,Treponema,Genomics,Phylogenetics,Genetics
phylovega	1276	Phylogenetics,Genetics,Genomics
phylowgs	54827	Clone Cells,Cluster Analysis,Computer Simulation,DNA Copy Number Variations,Gene Frequency,Genetic Heterogeneity,Genome, Human,High-Throughput Nucleotide Sequencing,Humans,Mutation,Neoplasms,Phylogeny,Reference Standards
phyluce	65821	Genetic Loci,Genomics,Programming Languages,Phylogenomics,DNA
phyml	135745	peptidic,biology,bioinformatics,c,commandline,program,analysing,comparing,biological-sequence,Internet,Likelihood Functions,Phylogeny,Sequence Analysis, DNA,Sequence Analysis, Protein,Time Factors,User-Computer Interface,Phylogenetics,Bioinformatics,Genetics,Genomics
phyphy	645	
physamp	6124	Sequence Alignment
phyutility	6109	Computational Biology,Phylogeny,Sequence Alignment,User-Computer Interface
phyx	6800	Genomics,Phylogeny,Phylogenetics,Simulation experiment,Sequence Alignment,Genetics
pia	340	proteomics,Databases, Protein,Internet,Proteins,User-Computer Interface,Proteomics,Proteomics experiment,Protein variants,Peptides
picard	37548551	genomics,Sequencing,Data management
picard-slim	68362	
picard-tools	95498	
picopore	141209	Sequencing,Genomics
picrust	68707	Bacteria,Genes, Bacterial,Genetic Markers,High-Throughput Nucleotide Sequencing,Humans,Metagenomics,Microbiota,Phylogeny,RNA, Ribosomal, 16S,Sequence Analysis, DNA,Metagenome
picrust2	15220	Bacteria,Genes, Bacterial,Genetic Markers,High-Throughput Nucleotide Sequencing,Humans,Metagenomics,Microbiota,Phylogeny,RNA, Ribosomal, 16S,Sequence Analysis, DNA
pileometh	5330	
piler	8977	Animals,Arabidopsis,Computational Biology,Drosophila melanogaster,Gene Library,Genome,Genome, Human,Genomics,Humans,Microsatellite Repeats,Models, Genetic,Terminal Repeat Sequences
piler-cr	805	Archaea,Bacteria,Conserved Sequence,DNA, Archaeal,DNA, Bacterial,Genomics,Information Storage and Retrieval,Repetitive Sequences, Nucleic Acid,Sensitivity and Specificity,Sequence Alignment,Sequence Analysis, DNA
pileuppy	1763	
pilon	180653	Assembly
pindel	141257	Chromosome Breakpoints,Computational Biology,DNA Breaks,Genome,INDEL Mutation,Sequence Analysis, DNA,DNA structural variation,Rare diseases,Genomics
pipdeptree	6091	
pipelign	10707	Clustering,Sequence Alignment
piper	1389	
pipits	451866	Clustering
pipmir	18266	Arabidopsis,Gene Expression Profiling,Gene Expression Regulation, Plant,MicroRNAs,Models, Biological,Organ Specificity,RNA, Plant,Transcriptomics,Genomics,RNA-Seq,Ortholog
piranha	38402	Binding Sites,Computational Biology,Databases, Protein,RNA,RNA-Binding Proteins,Proteins,Protein binding sites,Protein sites, features and motifs,Machine learning,RNA-Seq,Transcriptomics
pirate	4155	Cluster Analysis,Genome, Bacterial,Genomics,Gene and protein families,Gene structure,Genotype and phenotype,Genetic variation,Sequencing,Clustering,Ortholog
piret	4022	RNA-Seq,Transcriptomics,Sequence Alignment,Transcriptome
pirs	19604	Computer Simulation,High-Throughput Nucleotide Sequencing,Human Genome Project,Humans,Markov Chains,Sequence Analysis, DNA,Genomics
pirs-profiles	6110	Genomics
pisces	25222	Databases, Protein,Internet,Protein Conformation,Sequence Alignment,Sequence Analysis, Protein,Proteins,Sequencing,Sequence analysis,Gene and protein families,Protein folds and structural domains
pispino	32017	
pixelmed-apps	6112	
pixelmed-webstart-apps	6113	
pixelmed-www	6085	
pizzly	139946	RNA-Seq,Transcriptome,Transcriptomics
pkiss	10081	Coronavirus,Nucleic Acid Conformation,RNA,Sequence Analysis, RNA,Computational Biology
placnet	6122	
planemo	922329	Datasets as Topic,Genomics,Humans,Information Dissemination,International Cooperation,Internet,Metabolomics,Molecular Imaging,Proteomics,Reproducibility of Results,User-Computer Interface
plant_tribes_assembly_post_processor	65929	Clustering,Genomics,Sequence Alignment,Protein Sequences,Ortholog
plant_tribes_gene_family_aligner	39013	Clustering,Genomics,Sequence Alignment,Protein Sequences,Ortholog
plant_tribes_gene_family_classifier	98897	Clustering,Genomics,Sequence Alignment,Protein Sequences,Ortholog
plant_tribes_gene_family_integrator	48333	Clustering,Genomics,Sequence Alignment,Protein Sequences,Ortholog
plant_tribes_gene_family_phylogeny_builder	48615	Clustering,Genomics,Sequence Alignment,Protein Sequences,Ortholog
plant_tribes_kaks_analysis	41562	Clustering,Genomics,Sequence Alignment,Protein Sequences,Ortholog
plantcv	13519	Genetics,Genomics
plasclass	666	Computational Biology,DNA,DNA, Bacterial,Genome, Bacterial,Plasmids,Sequence Analysis, DNA
plascope	15988	Chromosomes, Bacterial,Drug Resistance, Bacterial,Escherichia coli,Genome, Bacterial,Klebsiella pneumoniae,Operon,Plasmids,Virulence Factors,Whole Genome Sequencing,Workflow,Genomics
plasflow	3395	Bacteria,Genomics,Metagenome,Metagenomics,Phylogeny,Plasmids,Reproducibility of Results,Sequence Analysis, DNA,Computational Biology
plasmidfinder	2116	Computer Simulation,Databases, Genetic,Drug Resistance, Bacterial,Enterobacteriaceae,Genome, Bacterial,Internet,Multilocus Sequence Typing,Plasmids,Replicon,Reproducibility of Results
plasmidhawk	592	
plasmidid	3337	Clustering
plasmidomics	6132	biology,molecular,python,commandline,graphical,x11,program,utility,tk,todo,postscript,todo,image,vector,text,application
plasmidseeker	6085	Whole genome sequencing,Genomics
plasmidtron	36693	Genomics
plass	10217	Amino Acid Sequence,Codon,Metagenomics,Open Reading Frames,Proteins,Proteomics,Genomics,Transcriptomics,Metagenome
plast	6092	Computational Biology,Databases, Factual,Information Storage and Retrieval,Microcomputers,Sequence analysis
plast-example	6090	
plastid	205090	Computational Biology,Genomics,High-Throughput Nucleotide Sequencing,Web Browser,Workflow,Sequencing,Sequence analysis,RNA-Seq,Transcriptomics
plastimatch	6137	medicine,imaging,graphical,x11,program,viewing,application
platon	5565	Mobile genetic elements,Clustering,Genomics,Protein Sequences
platypus-conquistador	10305	
platypus-variant	121033	Chromosome Mapping,Exome,Genome, Human,Genomic Structural Variation,Genotype,HLA Antigens,Haplotypes,High-Throughput Nucleotide Sequencing,Humans,Mutation,Polymorphism, Single Nucleotide,Sensitivity and Specificity,Sequence Analysis, DNA
plek	39381	Animals,Computational Biology,Databases, Genetic,Gene Expression Profiling,Humans,Mice,Molecular Sequence Annotation,Proteins,RNA, Long Noncoding,RNA, Messenger,Sequence Analysis, RNA,Support Vector Machine,RNA-seq,Sequencing,Sequence assembly,Functional, regulatory and non-coding RNA
plink	178683	biology,bioinformatics,c++,commandline,program,analysing,Genetic Linkage,Genome, Human,Humans,Polymorphism, Single Nucleotide,Population,GWAS study,Clustering
plink1.9	41355	biology,bioinformatics,c,commandline,program,analysing,Genomics
plink2	1361	Clustering,Genomics
plip	6118	Enzyme Inhibitors,Internet,Ligands,Molecular Docking Simulation,Protein Conformation,Proteins,Protein interactions
plncpro	4579	Adaptation, Physiological,Cicer,Droughts,Gene Expression Profiling,Gene Expression Regulation, Plant,Oryza,RNA, Long Noncoding,RNA, Plant,Reproducibility of Results,Reverse Transcriptase Polymerase Chain Reaction,Salinity,Computational Biology,RNA
plotly	524451	
pm4ngs	1822	
pmdtools	3483	Animals,DNA, Mitochondrial,Humans,Molecular Sequence Data,Neanderthals,Siberia
pmmrcalculator	1035	
pneumocat	19436	
poa	15460	biology,bioinformatics,c,commandline,program,utility,plaintext,todo,Sequence Alignment
polymutt	2161	Sequence Alignment
polystest	1351	Proteomics
pomegranate	25633	
pomoxis	6017	
pondus	6064	todo,medicine,python,graphical,x11,program,utility,gtk,editing,monitor,people,application
popdel	233389	Whole genome sequencing,Genomics
popera	656	Adult,Aged,Arthritis, Rheumatoid,Disease Progression,Drug Therapy, Combination,Female,Follow-Up Studies,Humans,Hydroxychloroquine,Infliximab,Longitudinal Studies,Male,Methotrexate,Middle Aged,Radiography,Severity of Illness Index,Sulfasalazine,Sweden,Time Factors,Treatment Outcome,Tumor Necrosis Factor-alpha
popgen-entropy	3876	
poppunk	105600	Bacteria,Bacterial Infections,Bacterial Typing Techniques,Genetic Variation,Genome, Bacterial,Genomics,Statistics and probability,Population genetics,Clustering
popscle	3336	Clustering,Genomics,RNA-Seq,Transcriptomics
popt	428654	
populations	6331	graphical,x11,program,qt,application,Genetics,Genomics
pore-c	63	
porechop	99513	
poretools	66599	Nanopores,Sequence Analysis, DNA,DNA,Sequencing
poretools-data	6103	
porfast	1325	
portcullis	77075	RNA-Seq,Transcriptomics
potrace	7498	
pourrna	11308	Heuristics,Kinetics,RNA,RNA Folding
pout2mzid	2552	
pp	31554	
pp-popularity-contest	6118	Databases, Protein,Internet,Protein Structure, Secondary,Protein Structure, Tertiary,Proteins,Sequence Alignment,Sequence Analysis, Protein,Time Factors,User-Computer Interface,Structure prediction,Protein folds and structural domains,Sequence sites, features and motifs,Protein structural motifs and surfaces,Protein Structure
pp-sketchlib	19198	Bacteria,Bacterial Infections,Bacterial Typing Techniques,Genetic Variation,Genome, Bacterial,Genomics
ppanggolin	70036	Genomics
ppanini	9852	Clustering,Metagenome,Transcriptome,Transcriptomics
pplacer	31423	
praat	6098	linguistics,medicine,c++,graphical,x11,program,application,gtk,motif,wav,audio,application
prank	52717	Base Sequence,Evolution, Molecular,Phylogeny,Reproducibility of Results,Sequence Alignment,Computational Biology,Sequence analysis,Data visualisation
predex	271	
predicthaplo	388	Computational Biology,HIV Infections,HIV-1,Haplotypes,High-Throughput Nucleotide Sequencing,Humans,Sequence Analysis, DNA,Sequence assembly
predictnls	6028	Animals,Cell Nucleus,Computer Simulation,Cytoplasm,DNA,DNA-Binding Proteins,Databases, Factual,Genome,Humans,Models, Biological,Mutagenesis,Nuclear Localization Signals,Protein Transport,RNA,Protein sites, features and motifs,Sequence analysis,Genomics
predictprotein	17	Databases, Protein,Internet,Protein Structure, Secondary,Protein Structure, Tertiary,Proteins,Sequence Alignment,Sequence Analysis, Protein,Time Factors,User-Computer Interface,Structure prediction,Protein folds and structural domains,Sequence sites, features and motifs,Protein structural motifs and surfaces,Protein Structure
prefersim	3402	Genetic variation
preseq	263866	Bayes Theorem,Gene Library,Genetic Variation,Genome, Human,High-Throughput Nucleotide Sequencing,Humans,Models, Genetic,Sequence Analysis, DNA,Single-Cell Analysis,Sequencing,DNA,Genomics
presto	121175	High-Throughput Nucleotide Sequencing,Lymphocytes,Receptors, Immunologic,Sequence Analysis, DNA,Sequence Analysis, RNA,Sequencing,DNA,Immunology
prestor	5367	
pretext-suite	346	Genomics
pretextgraph	5256	
pretextmap	8464	
pretextsnapshot	6362	
primalscheme	19	
prime-phylo	6044	Phylogenetics,Genetics,Ortholog,Genomics
primedlamp	690	
primedrpa	1361	Computational Biology,DNA Primers,Nucleic Acid Amplification Techniques,Recombinases,Sequence Alignment
primer3	148496	biology,bioinformatics,c,commandline,program,utility,plaintext,todo,DNA Primers,Internet,Polymerase Chain Reaction,Thermodynamics,User-Computer Interface,Probes and primers
primer3-py	212649	
primerclip	1650	
primerprospector	2573	Base Sequence,DNA Primers,Humans,Phylogeny,Polymerase Chain Reaction,Sequence Alignment
prince	5152	Internet,Nucleic Acid Conformation,Protein Conformation,RNA,RNA-Binding Proteins,Proteins,Protein interactions
prinseq	48819	Computer Graphics,Information Storage and Retrieval,Internet,Metagenomics,Programming Languages,Quality Control,Sequence Analysis, DNA,Transcriptomics,Genomics,Metagenome
prinseq-plus-plus	937	
proalign	6017	
probabel	6024	
probabilistic2020	12034	Clustering,Protein Structure
probalign	6035	Sequence Alignment
probamconvert	23815	Proteomics
probcons	10180	biology,bioinformatics,c++,commandline,program,utility,comparing,plaintext,todo,Amino Acid Sequence,Benchmarking,Computational Biology,Databases, Protein,Genetic Variation,Molecular Sequence Data,Sequence Alignment,Software Validation,Sequence analysis,Genomics
probcons-extra	6034	biology,bioinformatics,c++,commandline,program,utility,plaintext,todo,Sequence Alignment
proda	9999	peptidic,biology,bioinformatics,c++,commandline,program,utility,analysing,comparing,plaintext,todo,Computational Biology,Internet,Protein Structure, Tertiary,Repetitive Sequences, Amino Acid,Reproducibility of Results,Sequence Alignment,Sequence Analysis, Protein,Sequence analysis,Protein structure analysis,Protein folds and structural domains,Protein Sequences
prodigal	173925	Databases, Genetic,Genome, Bacterial,Peptide Chain Initiation, Translational,Prokaryotic Cells
